ticket_id,title,title_clean,description,description_clean,category,component,issue_type,severity,status,resolution,resolution_clean,error_codes,quality_score,embedding_text,source,unified_id
ITS-00472,[Hardware] Desktop - blue screen of death,[Hardware] Desktop - blue screen of death,Urgent: Desktop - blue screen of death. Multiple users reporting similar issues. Environment is Ubuntu 22.04.,Urgent: Desktop - blue screen of death. Multiple users reporting similar issues. Environment is Ubuntu 22.04.,Hardware,Desktop,Bug,Medium,In Progress,,,[],1.0,"Title: [Hardware] Desktop - blue screen of death
Description: Urgent: Desktop - blue screen of death. Multiple users reporting similar issues. Environment is Ubuntu 22.04.
Category: Hardware
Component: Desktop
Severity: Medium",synthetic,U-000471
ITS-00473,[Software] Teams - not syncing properly,[Software] Teams - not syncing properly,Urgent: Teams - not syncing properly. Multiple users reporting similar issues. Environment is macOS 14.,Urgent: Teams - not syncing properly. Multiple users reporting similar issues. Environment is macOS 14.,Software,Teams,Bug,Medium,In Progress,,,[],1.0,"Title: [Software] Teams - not syncing properly
Description: Urgent: Teams - not syncing properly. Multiple users reporting similar issues. Environment is macOS 14.
Category: Software
Component: Teams
Severity: Medium",synthetic,U-000472
ITS-00474,[Software] VPN - compatibility issue,[Software] VPN - compatibility issue,Issue with VPN: compatibility issue. This is affecting my work. Running on macOS 14.,Issue with VPN: compatibility issue. This is affecting my work. Running on macOS 14.,Software,VPN,Service Request,Medium,Open,,,[],1.0,"Title: [Software] VPN - compatibility issue
Description: Issue with VPN: compatibility issue. This is affecting my work. Running on macOS 14.
Category: Software
Component: VPN
Severity: Medium",synthetic,U-000473
ITS-00475,[Account] SSO - SSO login loop,[Account] SSO - SSO login loop,Urgent: SSO - SSO login loop. Multiple users reporting similar issues. Environment is macOS 14.,Urgent: SSO - SSO login loop. Multiple users reporting similar issues. Environment is macOS 14.,Account,SSO,Service Request,Medium,Open,,,[],1.0,"Title: [Account] SSO - SSO login loop
Description: Urgent: SSO - SSO login loop. Multiple users reporting similar issues. Environment is macOS 14.
Category: Account
Component: SSO
Severity: Medium",synthetic,U-000474
ITS-00476,Active Directory account locked out,Active Directory account locked out,My Active Directory is account locked out. I've been experiencing this since this morning. Environment: Windows 11.,My Active Directory is account locked out. I've been experiencing this since this morning. Environment: Windows 11.,Account,Active Directory,Bug,High,In Progress,,,[],1.0,"Title: Active Directory account locked out
Description: My Active Directory is account locked out. I've been experiencing this since this morning. Environment: Windows 11.
Category: Account
Component: Active Directory
Severity: High",synthetic,U-000475
ITS-00477,Windows problem: memory leak causing slowdown,Windows problem: memory leak causing slowdown,Urgent: Windows - memory leak causing slowdown. Multiple users reporting similar issues. Environment is macOS 14.,Urgent: Windows - memory leak causing slowdown. Multiple users reporting similar issues. Environment is macOS 14.,Software,Windows,Bug,High,In Progress,,,[],1.0,"Title: Windows problem: memory leak causing slowdown
Description: Urgent: Windows - memory leak causing slowdown. Multiple users reporting similar issues. Environment is macOS 14.
Category: Software
Component: Windows
Severity: High",synthetic,U-000476
ITS-00478,Desktop problem: screen flickering,Desktop problem: screen flickering,Issue with Desktop: screen flickering. This is affecting my work. Running on macOS 14.,Issue with Desktop: screen flickering. This is affecting my work. Running on macOS 14.,Hardware,Desktop,Bug,Critical,Closed,Replaced battery. Verified with user that issue is fixed.,Replaced battery. Verified with user that issue is fixed.,[],1.0,"Title: Desktop problem: screen flickering
Description: Issue with Desktop: screen flickering. This is affecting my work. Running on macOS 14.
Category: Hardware
Component: Desktop
Severity: Critical",synthetic,U-000477
ITS-00479,VPN problem: IP conflict,VPN problem: IP conflict,The VPN has been IP conflict for the past few hours. OS: Chrome OS. Please help.,The VPN has been IP conflict for the past few hours. OS: Chrome OS. Please help.,Network,VPN,Bug,Medium,Closed,Replaced network cable. Verified with user that issue is fixed.,Replaced network cable. Verified with user that issue is fixed.,[],1.0,"Title: VPN problem: IP conflict
Description: The VPN has been IP conflict for the past few hours. OS: Chrome OS. Please help.
Category: Network
Component: VPN
Severity: Medium",synthetic,U-000478
ITS-00480,Ethernet DNS resolution failure,Ethernet DNS resolution failure,My Ethernet is DNS resolution failure. I've been experiencing this since this morning. Environment: Chrome OS.,My Ethernet is DNS resolution failure. I've been experiencing this since this morning. Environment: Chrome OS.,Network,Ethernet,Service Request,Medium,Open,,,[],1.0,"Title: Ethernet DNS resolution failure
Description: My Ethernet is DNS resolution failure. I've been experiencing this since this morning. Environment: Chrome OS.
Category: Network
Component: Ethernet
Severity: Medium",synthetic,U-000479
ITS-00481,Windows problem: plugin not working,Windows problem: plugin not working,Issue with Windows: plugin not working. This is affecting my work. Running on Chrome OS.,Issue with Windows: plugin not working. This is affecting my work. Running on Chrome OS.,Software,Windows,Question,Medium,Resolved,Reinstalled application. Verified with user that issue is fixed.,Reinstalled application. Verified with user that issue is fixed.,[],1.0,"Title: Windows problem: plugin not working
Description: Issue with Windows: plugin not working. This is affecting my work. Running on Chrome OS.
Category: Software
Component: Windows
Severity: Medium",synthetic,U-000480
ITS-00482,Email Server degraded performance across region,Email Server degraded performance across region,"Hi, I need help. Email Server keeps degraded performance across region. Started yesterday. I'm on Ubuntu 22.04.","Hi, I need help. Email Server keeps degraded performance across region. Started yesterday. I'm on Ubuntu 22.04.",Incident,Email Server,Incident,Low,In Progress,,,[],1.0,"Title: Email Server degraded performance across region
Description: Hi, I need help. Email Server keeps degraded performance across region. Started yesterday. I'm on Ubuntu 22.04.
Category: Incident
Component: Email Server
Severity: Low",synthetic,U-000481
ITS-00483,[Hardware] Docking Station - keyboard keys stuck,[Hardware] Docking Station - keyboard keys stuck,Issue with Docking Station: keyboard keys stuck. This is affecting my work. Running on Ubuntu 22.04.,Issue with Docking Station: keyboard keys stuck. This is affecting my work. Running on Ubuntu 22.04.,Hardware,Docking Station,Bug,Medium,Closed,Replaced battery. Verified with user that issue is fixed.,Replaced battery. Verified with user that issue is fixed.,[],1.0,"Title: [Hardware] Docking Station - keyboard keys stuck
Description: Issue with Docking Station: keyboard keys stuck. This is affecting my work. Running on Ubuntu 22.04.
Category: Hardware
Component: Docking Station
Severity: Medium",synthetic,U-000482
ITS-00484,[Account] MFA - MFA not working,[Account] MFA - MFA not working,Urgent: MFA - MFA not working. Multiple users reporting similar issues. Environment is Chrome OS.,Urgent: MFA - MFA not working. Multiple users reporting similar issues. Environment is Chrome OS.,Account,MFA,Question,Medium,Resolved,Updated group memberships. Verified with user that issue is fixed.,Updated group memberships. Verified with user that issue is fixed.,[],1.0,"Title: [Account] MFA - MFA not working
Description: Urgent: MFA - MFA not working. Multiple users reporting similar issues. Environment is Chrome OS.
Category: Account
Component: MFA
Severity: Medium",synthetic,U-000483
ITS-00485,Database service outage affecting all users,Database service outage affecting all users,The Database has been service outage affecting all users for the past few hours. OS: macOS 14. Please help.,The Database has been service outage affecting all users for the past few hours. OS: macOS 14. Please help.,Incident,Database,Incident,Medium,In Progress,,,[],1.0,"Title: Database service outage affecting all users
Description: The Database has been service outage affecting all users for the past few hours. OS: macOS 14. Please help.
Category: Incident
Component: Database
Severity: Medium",synthetic,U-000484
ITS-00486,Mouse problem: slow performance,Mouse problem: slow performance,Issue with Mouse: slow performance. This is affecting my work. Running on Chrome OS.,Issue with Mouse: slow performance. This is affecting my work. Running on Chrome OS.,Hardware,Mouse,Bug,Low,In Progress,,,[],1.0,"Title: Mouse problem: slow performance
Description: Issue with Mouse: slow performance. This is affecting my work. Running on Chrome OS.
Category: Hardware
Component: Mouse
Severity: Low",synthetic,U-000485
ITS-00487,SAP problem: update failed,SAP problem: update failed,"Hi, I need help. SAP keeps update failed. Started yesterday. I'm on Chrome OS.","Hi, I need help. SAP keeps update failed. Started yesterday. I'm on Chrome OS.",Software,SAP,Bug,Medium,Closed,Rolled back to previous version. Verified with user that issue is fixed.,Rolled back to previous version. Verified with user that issue is fixed.,[],1.0,"Title: SAP problem: update failed
Description: Hi, I need help. SAP keeps update failed. Started yesterday. I'm on Chrome OS.
Category: Software
Component: SAP
Severity: Medium",synthetic,U-000486
ITS-00488,Email Server problem: backup job failed overnight,Email Server problem: backup job failed overnight,Urgent: Email Server - backup job failed overnight. Multiple users reporting similar issues. Environment is Windows 11.,Urgent: Email Server - backup job failed overnight. Multiple users reporting similar issues. Environment is Windows 11.,Incident,Email Server,Incident,Low,Resolved,Scaled up server resources. Verified with user that issue is fixed.,Scaled up server resources. Verified with user that issue is fixed.,[],1.0,"Title: Email Server problem: backup job failed overnight
Description: Urgent: Email Server - backup job failed overnight. Multiple users reporting similar issues. Environment is Windows 11.
Category: Incident
Component: Email Server
Severity: Low",synthetic,U-000487
ITS-00489,Salesforce problem: not responding,Salesforce problem: not responding,Issue with Salesforce: not responding. This is affecting my work. Running on Windows 10.,Issue with Salesforce: not responding. This is affecting my work. Running on Windows 10.,Software,Salesforce,Bug,Low,Open,,,[],1.0,"Title: Salesforce problem: not responding
Description: Issue with Salesforce: not responding. This is affecting my work. Running on Windows 10.
Category: Software
Component: Salesforce
Severity: Low",synthetic,U-000488
